,SampleID,CPB2+Proteomics,C1QA+Proteomics,ATP11B+Proteomics,VTN+Proteomics,C8G+Proteomics,MMRN1+Proteomics,MBL2+Proteomics,SERPINA3+Proteomics,CD44+Proteomics,C9+Proteomics,APOC4+Proteomics,HPX+Proteomics,PFN1+Proteomics,RBP4+Proteomics,C1QB+Proteomics,SERPINF1+Proteomics,C5+Proteomics,SERPINA5+Proteomics,NPHP3+Proteomics,APOC1+Proteomics,MGP+Proteomics,F9+Proteomics,ACTBL2+Proteomics,AMBP+Proteomics,TFRC+Proteomics,CFH+Proteomics,IGFALS+Proteomics,APOC2+Proteomics,CPN2+Proteomics,PROS1+Proteomics,C4BPA+Proteomics,ILK+Proteomics,SERPINC1+Proteomics,A1BG+Proteomics,C8A+Proteomics,FGG+Proteomics,GPLD1+Proteomics,INPP5E+Proteomics,ITIH1+Proteomics,ENO1+Proteomics,ECM1+Proteomics,KNG1+Proteomics,ITGA2B+Proteomics,JCHAIN+Proteomics,C1RL+Proteomics,HPR+Proteomics,PRDX2+Proteomics,F2+Proteomics,SH3GL3+Proteomics,PF4+Proteomics,C6+Proteomics,SERPING1+Proteomics,RBFA+Proteomics,C2+Proteomics,ITIH2+Proteomics,FGB+Proteomics,APCS+Proteomics,PLG+Proteomics,IGHM_1+Proteomics,CFI+Proteomics,IGKV3-11+Proteomics,HBB+Proteomics,IGHV4-34+Proteomics,SERPINF2+Proteomics,ITIH4+Proteomics,F10+Proteomics,IGKV3-15+Proteomics,KIF14+Proteomics,CFB+Proteomics,TTN+Proteomics,ATRN.1+Proteomics,APOE+Proteomics,HBD+Proteomics,CLU.1+Proteomics,RYR2+Proteomics,IGLV1-47+Proteomics,PON3+Proteomics,SAA2+Proteomics,C1S+Proteomics,IGHV3-23+Proteomics,THBS1+Proteomics,ALB+Proteomics,TNNT3+Proteomics,INPP5E+Proteomics,CTTNBP2+Proteomics,ABCF1+Proteomics,SERPINA10+Proteomics,CAND1+Proteomics
22,ZMBVNFM-E13,953817.0193,2231310.722,207582.0254,21973494.69,1849350.182,76464.68624,22784.10374,17515295.59,41308.09761,1966369.482,186731.0091,99446068.44,66001.30821,4536140.828,1530150.365,2341409.751,4017868.733,452451.9306,18013.50123,4743350.347,12557.30281,477035.1339,214817.9466,13184997.85,125226.0341,17585097.52,2261320.42,3452169.808,2203839.914,2535419.432,15290603.36,108412.9821,19155203.28,21546407.37,2033410.413,178995986.7,1299770.069,18162.19563,7872857.856,1388470.409,1193560.28,11629002.37,40603.00827,5176189.483,242072.0521,6944281.496,24041.79511,16322005.53,179383.0438,288766.9287,1814280.383,22442499.08,286600.9766,1985619.833,18850193.54,171068038.7,301940.9696,16093502.45,20866799.43,2926690.993,2849740.26,4333009.593,63893.69707,5154749.895,5720909.137,1581039.521,1484180.37,13756.3013,9873430.486,67495.60766,64336.81961,10350197.78,111230.9694,1323300.243,350329.9973,225994.0086,493580.8855,61893.70222,1468950.143,699927.031,75545.38475,1478060319.0,8864.459796,18162.19563,5181.37038,155183.9685,104958.9742,454036.8919
23,ZMBVNFM-E14,567342.3365,1913165.169,186380.319,12379330.87,1386936.206,104573.661,75206.5137,13052293.52,31190.30414,1427866.828,131182.8865,64573997.27,83788.81207,2228204.167,1081228.489,1689377.136,3299760.762,309424.9488,8037.960315,4940138.299,6212.85212,253488.3643,192630.9508,10500684.22,76581.59034,11300317.72,1735584.288,3463717.888,1485533.8,1859121.98,10215666.52,46466.06969,10811924.45,11674601.74,1374447.147,107549829.7,1058353.389,215071.9719,4638413.478,809269.1084,617115.0699,9031598.99,43482.58231,3336906.888,192141.5493,6643398.383,27259.84994,9722392.855,177964.5051,119316.166,1079932.717,11205083.0,248729.8276,1502163.065,13887946.89,89474919.2,445828.7103,11196309.99,15903268.85,1263741.537,1826208.427,3311377.367,107506.1748,3177013.963,3594176.932,517966.7629,350098.1712,68850.0461,6360240.991,594731.9268,50657.20997,7768582.771,104715.828,1084501.036,118396.7538,205410.4424,310135.6828,26415.18695,1266328.259,70170.64485,9487.35358,2108573258.0,47144.76627,215071.9719,36042.21362,208374.6138,68303.88414,1476817.374
24,ZMBVNFM-E15,773659.9144,1893455.389,194207.582,18129050.11,1679767.349,78113.26805,23423.02847,17160045.0,33326.68039,1637223.671,165985.7655,79882713.27,61697.73899,4065975.242,1272346.337,1966338.134,3790377.213,448777.2446,14773.66348,3373325.258,13063.28397,557932.0876,34229.91288,11604330.87,118994.0573,13871783.97,2062481.86,3146115.053,1659330.689,2115943.978,12630688.96,73625.60686,15374860.66,16627639.05,1807645.067,144900767.9,1128402.237,9157.702611,6525694.416,1073298.548,931140.9213,9506678.888,31736.16098,4425441.62,200355.1405,6944984.29,18201.88192,12393926.65,179270.6767,235250.7831,1530180.062,17778496.66,258431.0694,1734790.479,15869573.28,123317302.9,330538.7758,13904128.65,16587693.97,2085193.735,2547569.369,4234616.823,97002.21026,3827232.195,4737386.669,1406160.653,991064.8931,6721.651364,8336093.334,25912.48939,59195.50464,9063268.533,128437.7704,1245039.428,203167.4842,202728.5851,406005.5716,46837.29053,1349796.044,348377.0352,124890.1352,1869609728.0,9515.012214,9157.702611,3649.821011,215664.6208,170281.2429,353744.9434
25,ZM7JY3G-E11,517539.6967,2808405.835,192536.1738,13929884.89,998622.5783,29868.76569,102777.8605,12229821.4,10916.93313,1174560.829,110877.7222,74206899.8,35401.42958,3036251.78,1509218.229,1416854.322,2880045.154,192096.2726,8634.338872,4354060.43,6387.120706,317078.3833,97374.06839,11312621.88,45943.71828,13295917.5,1704905.093,4613595.213,1192923.419,1360739.997,11146983.36,44186.56004,10679272.25,11955490.62,1639165.393,214831454.5,892981.0286,169849.8007,5459131.43,822519.2967,1081588.285,10609990.29,32028.53079,3607430.076,224270.4473,5673509.508,6902.962827,12815975.86,268696.8718,30323.73832,1001228.616,9205980.781,234269.5627,1193047.456,11869616.6,187864860.5,275245.6046,12438679.5,15382748.9,1501392.759,1875716.03,1510128.619,56878.2714,4102437.716,3939961.223,459269.0377,2272927.128,28030.69704,6744265.963,929728.5288,51444.88424,13141530.77,34473.25726,1279873.683,151570.5562,434290.2384,363647.2145,35395.05017,1564120.249,539334.202,8079.946359,1736818678.0,14504.00341,169849.8007,8546.097138,118773.215,33552.90362,1083569.305
26,ZM7JY3G-E12,540756.6588,2650659.638,200783.3343,16396561.9,1404446.268,130632.1067,61328.073,15530920.46,22801.32433,1720074.951,192982.4329,93837419.21,2258.799138,4022329.951,1708726.422,1637552.807,3620129.811,433177.8653,15604.34305,6156291.013,8996.262235,496891.0394,3791.684704,10772277.77,54329.94628,13159761.44,2114624.395,5368360.035,1370945.7,1654140.1,12613191.24,65691.54153,14137659.84,14544697.95,1533992.502,183246448.9,1079783.017,66996.12346,6412297.809,978240.7243,701595.5151,9054289.468,7410.270712,3809895.509,213558.2342,6457838.808,29382.50953,14721690.39,259878.9039,57753.86991,1492945.427,13368089.86,297772.294,1572065.611,13164596.8,166554604.8,258780.6105,12243986.3,15130748.27,1981374.281,2318483.454,7642482.961,83780.68155,3922494.517,4967401.743,550262.3139,1646898.258,25969.30889,9539485.317,157045.1648,65936.97128,14692433.17,168874.2691,1235377.047,197754.3631,464387.6243,529730.8486,54070.72199,1612290.188,619175.9887,9985.645672,1665594426.0,16772.38231,66996.12346,1728.578012,124037.7727,75015.9627,842840.4332
27,ZM7JY3G-E13,698748.1341,3112141.012,232349.9808,15676704.75,1415420.217,10602.3511,24053.59647,14629802.93,29433.00045,1476020.164,225088.9955,75045592.1,4625.668358,3865739.523,1655589.99,1921920.194,3911918.817,489328.9115,35123.208,2765910.417,13036.99727,298964.9852,25757.50084,9233818.856,91104.01404,12959897.75,2297840.135,4781639.715,1399829.805,1733749.457,9936938.462,98601.22842,14001800.3,15350698.84,1590519.909,137101014.0,1391579.596,10791.80078,6002091.991,889942.7469,657560.9045,8197349.052,30684.40525,4308750.111,309691.0147,4565498.614,5806.12936,13922500.42,340469.9629,79498.88468,1489379.526,13719703.81,260876.0542,1962720.077,14077004.17,127207015.8,173219.0409,12584800.41,15111504.85,2054960.169,2989560.549,2577449.982,7189.842216,4413769.931,4330610.53,670798.9941,2080299.764,8863.120423,9543446.887,54745.20547,49444.48526,15501000.5,57683.29674,1309700.041,390489.979,620744.9096,633013.1744,87077.71923,1784839.603,518296.0955,10098.79823,1816309609.0,17127.70224,10791.80078,6456.099002,122369.9671,64431.60891,132015.9757
28,ZM7JY3G-E14,578188.3442,2736650.94,177812.8424,12178220.47,1322943.484,116538.7326,183503.7474,13566732.89,23333.41742,1473575.96,193910.3118,68356727.71,6473.127113,2645355.164,1523216.942,1496550.986,3315741.256,342337.5451,12579.27044,5717725.781,8974.277003,274262.9087,17108.31615,9227126.469,44700.39625,10649630.21,1709626.802,4980951.732,1120638.863,1548167.352,10830376.04,63585.49157,11376867.14,11165078.05,1284699.935,131403640.1,1002388.265,196971.8585,4714456.4,763437.2207,610291.9351,8776960.598,41211.80409,2949604.312,232927.2655,5384757.707,23920.16963,10747516.58,275098.7388,74942.16314,991875.8303,8419423.378,252504.5747,1400353.858,12421017.29,119059706.3,409828.2758,11149765.25,11084189.92,1645802.741,1812638.749,5091643.573,92269.74186,3409266.624,4129913.115,451482.3302,1147816.032,77035.18973,7157925.016,731445.0703,6852.486968,12695377.86,174285.135,1285688.755,120856.8735,441382.5291,469413.5625,39696.10951,1498523.211,337580.0215,7545.966604,1824709937.0,41111.94481,196971.8585,361917.163,157752.1344,46605.41602,1259046.381
29,ZM7JY3G-E15,555331.613,2407793.105,180152.6065,11815603.64,1294326.357,40277.03884,80260.35962,13769091.15,16980.24907,1419872.544,159354.4741,85843764.02,3071304.239,2907847.138,1290492.208,1403726.072,3253249.41,357707.2913,13135.01293,4378575.022,6291.72544,372350.0434,6635436.762,11103029.2,41382.40868,12160506.63,1818868.736,4514172.129,1133819.849,1348141.035,11759472.42,597831.7529,10679494.32,10841567.32,1510201.893,136250851.0,937032.7848,93422.34252,5553284.97,1364584.213,430728.721,8084852.373,700827.5676,2920977.875,201247.3137,4162445.638,12827.83427,12284876.34,251425.2469,5107833.261,1204121.883,10940914.53,257724.4706,1591835.693,12473214.69,121963143.6,251779.2736,11400786.35,10267203.86,1710824.094,1518683.703,2396753.32,79548.10817,3859038.483,3991390.495,497856.348,1251867.116,15782.41105,7472295.094,374721.6999,55157.5211,12534316.57,61540.98864,1358440.551,181812.2649,418692.0502,433667.5592,38851.42784,1566159.809,298638.3671,1736017.427,1869363521.0,12687.58617,93422.34252,6847.949992,152846.0772,35000.79328,784644.6998
30,ZLZQMEV-E11,552616.8397,2624989.097,198259.4352,20348089.37,1806054.503,40617.39233,26847.31144,14919439.49,29794.73922,1964076.919,166766.5018,104709710.6,1110262.974,2586428.717,1634253.096,2085237.096,3920211.335,397396.5989,37713.93328,2942151.283,12369.76095,479861.9848,2083156.793,10188794.28,100895.3388,17518063.89,2040102.206,3127936.946,1334233.741,1914505.004,12561888.21,379926.2845,13253866.89,16849121.07,1768052.888,172691280.6,1097386.27,8381.948837,5628698.726,1597063.228,746653.8311,10001478.84,354012.3095,3199954.587,269687.6629,12600957.26,4893.5645,14312675.03,424881.2048,2183952.427,1639608.564,15938030.2,355564.0649,1928810.528,13569460.25,141712325.3,225031.8995,13684695.52,12278661.8,2462530.222,3769678.352,1626557.057,95134.434,3830523.124,6626520.05,697043.9026,1334335.475,8116.37608,11462036.03,29344.24563,65934.68612,10447612.8,44419.02175,1168632.592,241158.143,411835.8799,444477.2337,15692.85255,1805040.779,402101.4464,957279.0428,1513939072.0,11537.95708,8381.948837,6253.421295,151360.5804,114958.2118,365400.7324
31,ZLZQMEV-E12,427759.3903,1877966.634,193449.8387,17335186.24,1666142.079,92479.75786,85791.6727,14370431.04,19932.9829,1914186.542,137537.9288,116041853.2,2997.147691,1949644.966,1296193.793,1622705.767,3338919.777,322755.0179,15341.05415,4375086.166,6981.783958,414565.3462,12420.79589,11644376.04,46874.96523,18123145.01,1849571.959,3416931.748,1266986.744,1438276.878,14223567.25,38990.63419,11081885.27,15210033.55,1734213.392,157907012.5,857935.7,146602.4817,5411510.819,1357668.659,555381.6557,9855857.729,1060.638056,2902289.494,180923.4643,9514062.025,26318.32404,14549336.23,383341.3233,112600.9911,1265117.541,14691618.47,360068.0339,1484319.258,12871171.2,142558616.5,196653.9992,12909501.89,15806449.44,2319287.118,2587881.273,4592632.774,94607.70085,4251380.63,6631482.513,512236.3111,1830669.593,16051.16064,10006332.77,519340.0642,63096.39679,10094317.26,89125.46017,1266793.553,147876.1641,350438.0735,353703.2623,9568.320504,1621682.546,437286.7169,10729.83299,1666599146.0,12738.43126,146602.4817,8121.573927,108488.3047,70612.697,1085463.663
32,ZLZQMEV-E13,561221.207,2621697.86,206505.4025,21838342.11,1742986.543,46848.97944,32431.31721,15032170.5,32385.2666,1853601.903,184710.9668,107997299.7,3843.496583,2913879.93,1686802.928,1955735.72,3994628.754,9165.069385,36904.77822,3113616.867,12591.21602,386053.1609,24566.93064,11139105.12,77963.43309,18571409.77,2099639.19,2871135.524,1385456.516,2006305.679,13164505.55,80171.95309,13653334.48,18154703.09,1999655.439,168851528.7,1155038.892,8690.539346,6099840.125,1434304.592,916763.449,9026592.196,26014.16896,3433646.29,263351.4724,13687731.22,11914.90642,15337287.29,438765.3279,38050.55826,1686405.446,11883611.41,329929.8993,1864787.748,13941572.89,147666773.4,223975.2821,13756975.6,13470499.38,2229532.81,3609481.052,1964403.68,97948.10768,4381003.693,5945472.343,798216.1815,1443710.456,19096.57889,12185228.76,37743.22291,66561.02362,11354414.67,51205.81381,1224091.524,225328.4571,392918.3445,428780.568,20807.99014,1913178.43,513594.419,2993.654427,1511695058.0,5628.164336,8690.539346,19093.61187,154015.9244,120033.7016,263930.7646
33,ZLZQMEV-E14,421832.2877,2580072.187,189636.8752,16119682.58,1792647.004,78343.71929,159313.6106,13903839.52,30649.79916,1643181.029,149349.2016,90039830.18,16232.90121,1772224.572,1387445.816,1639233.565,3534929.471,307959.2635,25729.93158,5200503.941,13230.20732,295318.0476,16633.60022,9529836.289,62030.0643,14200614.26,1933133.713,3572369.799,1144233.454,1624900.559,11505337.75,45644.70848,10180605.26,13248172.25,1462900.281,140588173.8,811566.6187,168845.008,4373206.371,976783.9708,617697.0863,9220732.928,20877.96705,2596163.837,235407.3761,12725861.59,13275.6051,11248037.71,407915.2732,24183.74414,1191890.277,10281304.57,306672.6536,1550024.942,12673924.58,120247361.7,308093.7734,12277129.93,10019102.89,2071522.414,2966211.419,2704274.18,120774.8052,3618097.863,5973230.649,384562.8833,899666.0147,61472.34924,8967348.277,871450.9872,3134.296956,9239606.627,88899.64269,1150627.958,148653.0975,430561.5607,390036.6045,7008.371567,1520664.015,242045.7102,19027.85489,1681556374.0,38120.51528,168845.008,70997.96239,149760.7459,72108.9143,5780.042605
34,ZLZQMEV-E15,492693.1882,2320766.588,193153.7284,16922741.86,1778364.964,104276.1719,28612.73924,14257621.59,23596.57746,1855825.973,173597.9036,95797189.83,44366.71141,2807919.218,1445963.796,1936043.584,3509100.898,4272.143459,35199.80948,2889723.448,9036.259583,347867.8921,66098.96219,10114067.67,72060.44797,17390667.83,1832205.634,2793805.199,1341550.563,1794424.758,11870521.65,54806.14347,12335561.06,16491622.42,1877081.682,146980548.5,1109063.085,8338.31408,5575655.522,974430.6586,719287.995,8704138.004,28923.20887,3256159.636,213589.3222,10460728.57,64598.81142,13683747.0,395525.1753,151911.3354,1466158.861,10985216.75,236504.8101,1567028.513,12023386.78,122321265.8,214016.1288,13816702.43,11426181.37,2165366.802,3303010.213,4437051.907,80499.37714,4067835.759,5071777.413,758952.4632,1429669.258,3717.095399,10595585.68,30829.63097,65874.38649,10688306.88,128891.7144,1033516.507,202998.5645,349681.0283,314403.9898,14816.222,1772543.988,427741.6007,17795.56355,1780296020.0,13979.97004,8338.31408,12317.36051,139613.604,99042.49241,220187.0354
35,ZLZNCLZ-E11,626289.4278,3517673.13,267633.6511,22832571.26,994340.1937,16138.62321,18929.64848,22781509.39,32589.96088,1508507.041,163655.2093,113141267.7,163512.3409,4593842.614,1794934.789,2246363.549,4338425.125,520778.3688,25937.10788,2037883.29,12209.61425,603364.3787,295555.5937,14910135.16,104530.9036,20010723.58,2161153.327,4942433.075,1658134.953,2008016.927,11787382.06,106939.8476,13750492.91,20014330.21,1252769.879,152974930.2,1268313.533,8179.007095,8125414.612,1127393.716,730816.6615,9342064.66,11797.98075,2680554.431,269925.1726,4317844.927,20766.92516,16781054.04,236959.3397,494040.5722,1588837.337,15854180.82,249783.733,2303953.23,18494205.64,138128904.0,117000.0808,14510360.23,7416617.831,2226274.411,7471673.592,2626936.689,38627.48158,4780532.841,6168037.048,1027573.386,1686954.931,7508.401069,13379491.96,36969.29727,41366.34871,9595190.375,44435.34288,1065352.919,585605.6713,768587.5066,502226.9773,8050.959055,1741694.305,602967.2002,160772.374,1813990809.0,30678.28045,8179.007095,3916.152646,112360.0776,91730.88893,181891.6765
36,ZLZNCLZ-E12,668528.7134,3475694.862,252091.8584,22864245.87,1113607.962,809431.7981,26725.32737,22673126.36,36192.92284,1566615.818,162353.6169,113612788.8,33512.22837,4847333.79,2067391.234,2489112.489,4763432.121,493496.3881,6659.043625,3347934.797,11247.83722,717331.2716,185722.6184,14490258.54,108257.6912,20364598.0,2239134.873,4900406.505,1764282.31,2153183.732,12500565.28,87704.30262,15859236.69,20136784.61,1557931.099,139389823.8,1307328.255,8289.79092,8556622.425,1296544.237,998491.0704,9974340.339,12531.44546,2740751.317,295996.3787,1854694.321,609180.4003,15106331.34,259267.1683,523699.6082,1817394.264,13296009.66,263289.4156,2465262.771,20177722.39,122653231.2,264002.122,13636026.76,7313649.207,2259762.933,7021023.859,66803946.6,51095.19479,4723844.356,6944069.71,1199398.797,1779092.387,8542.58083,13947758.95,27776.55386,53009.74573,9928126.038,889503.0335,1173502.919,473652.6728,759763.037,632181.8104,23428.07718,2196568.409,741881.8911,194672.5575,1725395557.0,16510.20027,8289.79092,8775.344207,181861.4204,92306.84409,239376.1678
37,ZLZNCLZ-E13,530017.3275,2734053.418,209058.9091,16212913.12,861361.9085,162512.3688,43475.95205,22018914.31,22447.85539,1556409.219,127510.807,117695996.0,54052.73508,4421057.294,1490639.537,1908344.23,3618950.641,435164.0949,3979.109816,3042297.906,7842.891898,475834.3841,20058.13708,12567113.64,74387.36634,18191989.62,1810667.234,5158785.391,1495379.262,1551970.818,12313264.8,66835.63989,14394656.24,18119879.18,1194487.23,161057432.6,985420.5279,94218.32084,8602115.072,1351172.088,641904.8785,9445986.219,1971.787068,2311166.874,205195.5616,2143727.354,141833.6179,14437423.84,182809.3075,450994.4019,1475569.047,14210362.29,248917.8216,1619974.867,16535576.4,151356983.4,236064.2421,12123895.61,6178863.192,2170099.858,5990852.986,8819222.236,55155.60952,4121848.362,6866578.61,872272.8741,1820028.99,22727.63583,12184384.17,422414.549,63369.8948,7889158.543,162114.0944,981650.5386,308196.2965,603046.615,477297.7467,6399.346771,1614325.421,1151106.59,276275.863,1803484653.0,12928.25555,94218.32084,8470.088076,124776.7835,75752.1912,884026.4439
38,ZLZNCLZ-E14,452861.3844,3037620.058,217179.7401,17762730.07,1175147.159,1875196.043,155535.028,22646425.21,28834.13254,1936285.152,124590.1078,114375277.3,14494.52063,2938177.249,1640608.98,2198380.985,3894131.035,380021.1004,7703.067337,5265430.282,8449.088533,321497.9471,149670.4617,13180575.24,75492.20159,17981748.8,1705354.217,6937574.845,1316321.074,1709697.905,12138779.19,55224.0854,16259054.18,15921688.43,1110016.738,162898717.0,1026797.317,189228.5176,7480794.14,1336482.948,803974.3785,10171294.73,33598.05274,1994616.557,236031.5189,1622008.557,569963.497,13878708.63,199317.6577,513021.5843,1390083.389,11717488.15,231599.0805,1823122.409,17627322.29,150744487.0,549138.2958,12254174.8,6340477.224,1944341.227,6036036.085,64854799.16,84418.99302,4036238.515,6994114.579,420999.7935,1037449.729,95597.81343,11906862.73,821755.6813,10540.96991,8305467.808,818175.0399,942550.2441,214860.3874,648546.2788,401998.3349,11556.51974,1867944.293,523108.2509,182133.9068,1521218244.0,29244.14115,189228.5176,2752707.714,203779.5848,42926.47241,1530095.214
39,ZLZNCLZ-E15,481391.1187,3301911.45,249225.1264,21450976.67,944918.2541,21089.10023,19703.30466,19043165.78,32608.26363,1461937.293,157812.2859,95207375.21,87023.65554,4138624.709,1718895.013,2227787.198,4026597.956,465305.9146,26693.6691,2159131.977,14050.75467,360490.0714,408316.9692,11290296.2,58176.94827,17580466.29,1910713.446,4105339.207,1539051.417,1767317.728,10614403.78,112600.9911,13498726.77,18270338.15,1222878.805,218212726.0,1351115.895,8374.457384,7561704.283,1219290.109,1109878.253,7629779.853,27517.46596,2406541.714,316735.7087,3450179.521,7327.980759,14217653.06,224250.2394,562802.8076,1613307.483,13929788.33,232641.6692,2065414.63,16972079.43,188298987.3,169529.8743,12822373.48,7155444.698,1965179.958,6809464.888,2085381.639,6234.929864,4352340.507,5317143.603,673491.4009,1787088.933,7968.210252,12361324.51,52767.06061,43287.11408,9008091.181,41817.52335,856871.8905,487353.8109,711670.5447,499920.7902,2658.81995,1762656.593,680648.2974,220078.7004,1854007585.0,12722.04494,8374.457384,2106.920262,115204.696,103330.0251,124128.0808
40,ZYHHR4Z-E11,923050.4653,4028552.148,454562.7692,26365536.17,1728548.916,394328.9212,4624.927751,29018306.68,30817.88,3116683.012,197086.5775,128709205.5,5640.063046,6256350.897,2541255.497,2091417.995,6866721.398,496801.4986,43092.52455,4457798.577,13137.74456,735155.5431,23958.48844,13926698.95,94241.18112,22086171.16,2710203.966,2892067.913,2236141.419,2307869.152,19541664.21,34603.01196,20994527.74,22144268.42,2449167.477,194495293.0,1571651.59,35758.28686,8468705.325,724060.1369,1160761.385,18101300.29,38080.63723,5328655.003,403766.0266,8438235.961,234750.7107,17857539.79,548594.2594,394132.1741,3058387.97,24096328.38,505548.5075,2319190.664,17905382.47,171410470.8,281216.1648,20729040.45,18897080.15,3547841.185,6403237.097,24267631.94,121741.3716,6620964.664,10313423.69,1681864.444,4610590.166,32670.70576,17488824.66,77021.30783,90446.05766,12659262.3,384858.8773,2280375.538,372639.2202,949751.1314,629741.4046,62992.82972,2766556.583,2236156.919,142957.8186,821542517.3,9896.413047,35758.28686,1741.120093,31234.43905,184056.6054,545942.6947
