,SampleID,FFA.24.1.+Lipidomics,TAG44.0.FA16.0+Lipidomics,TAG44.1.FA14.0+Lipidomics,TAG44.2.FA14.0+Lipidomics,TAG45.0.FA15.0+Lipidomics,TAG46.0.FA12.0+Lipidomics,TAG46.0.FA16.0+Lipidomics,TAG46.1.FA16.0+Lipidomics,TAG46.1.FA18.1+Lipidomics,TAG46.2.FA18.2+Lipidomics,TAG47.0.FA14.0+Lipidomics,TAG47.0.FA16.0+Lipidomics,TAG47.0.FA17.0+Lipidomics,TAG47.1.FA15.0+Lipidomics,TAG47.1.FA16.0+Lipidomics,TAG47.1.FA18.1+Lipidomics,TAG47.2.FA15.0+Lipidomics,TAG47.2.FA18.2+Lipidomics,TAG48.0.FA14.0+Lipidomics,TAG48.0.FA18.0+Lipidomics,TAG48.1.FA14.1+Lipidomics,TAG48.1.FA16.0+Lipidomics,TAG48.1.FA18.1+Lipidomics,TAG48.2.FA16.0+Lipidomics,TAG48.2.FA18.2+Lipidomics,TAG48.3.FA16.0+Lipidomics,TAG48.4.FA16.1+Lipidomics,TAG48.4.FA18.1+Lipidomics,TAG48.4.FA18.2+Lipidomics,TAG49.0.FA15.0+Lipidomics,TAG49.0.FA16.0+Lipidomics,TAG49.0.FA17.0+Lipidomics,TAG49.0.FA18.0+Lipidomics,TAG49.1.FA14.0+Lipidomics,TAG49.1.FA16.0+Lipidomics,TAG49.1.FA17.0+Lipidomics,TAG49.1.FA18.1+Lipidomics,TAG49.2.FA16.0+Lipidomics,TAG49.2.FA16.1+Lipidomics,TAG49.2.FA17.0+Lipidomics,TAG49.2.FA18.2+Lipidomics,TAG50.0.FA16.0+Lipidomics,TAG50.0.FA18.0+Lipidomics,TAG50.1.FA18.1+Lipidomics,TAG50.2.FA16.1+Lipidomics,TAG50.3.FA18.1+Lipidomics,TAG50.4.FA18.2+Lipidomics,TAG51.0.FA16.0+Lipidomics,TAG51.0.FA17.0+Lipidomics,TAG51.0.FA18.0+Lipidomics,TAG51.1.FA15.0+Lipidomics,TAG51.1.FA16.0+Lipidomics,TAG51.1.FA17.0+Lipidomics,TAG51.1.FA18.1+Lipidomics,TAG51.2.FA17.0+Lipidomics,TAG51.4.FA18.2+Lipidomics,TAG52.0.FA16.0+Lipidomics,TAG52.0.FA18.0+Lipidomics,TAG52.1.FA16.1+Lipidomics,TAG52.1.FA18.0+Lipidomics,TAG52.1.FA18.1+Lipidomics,TAG52.2.FA18.1+Lipidomics,TAG52.2.FA20.2+Lipidomics,TAG52.3.FA18.1+Lipidomics,TAG52.3.FA18.2+Lipidomics,TAG52.3.FA20.0+Lipidomics,TAG52.4.FA18.2+Lipidomics,TAG52.4.FA20.0+Lipidomics,TAG52.7.FA16.0+Lipidomics,TAG52.7.FA18.1+Lipidomics,TAG52.8.FA16.1+Lipidomics,TAG52.8.FA18.2+Lipidomics,TAG53.1.FA17.0+Lipidomics,TAG53.1.FA18.0+Lipidomics,TAG53.2.FA16.0+Lipidomics,TAG53.2.FA17.0+Lipidomics,TAG53.2.FA18.1+Lipidomics,TAG53.3.FA18.2+Lipidomics,TAG53.4.FA18.2+Lipidomics,TAG54.1.FA18.1+Lipidomics,TAG54.1.FA20.0+Lipidomics,TAG54.2.FA18.1+Lipidomics,TAG54.2.FA20.1+Lipidomics,TAG54.3.FA18.2+Lipidomics,TAG54.3.FA20.2+Lipidomics,TAG54.4.FA18.2+Lipidomics,TAG54.4.FA22.1+Lipidomics,TAG56.3.FA20.1+Lipidomics,TAG56.5.FA22.4+Lipidomics,TAG56.7.FA16.0+Lipidomics,TAG56.8.FA16.0+Lipidomics,TAG56.8.FA18.1+Lipidomics,TAG56.8.FA22.6+Lipidomics,TAG58.10.FA18.2+Lipidomics,TAG58.8.FA18.1+Lipidomics,TAG58.8.FA22.6+Lipidomics,TAG58.9.FA18.1+Lipidomics,TAG58.9.FA18.2+Lipidomics,TAG58.9.FA22.6+Lipidomics,TAG60.12.FA22.6+Lipidomics
46,ZY7IW45-E13,9.1983,3.9688,1.9026,0.4352,0.439,0.9068,16.7403,13.3153,9.1117,3.2881,0.6992,2.9675,0.6259,1.6799,1.9249,1.7196,0.6335,0.5721,7.1629,5.4819,1.1887,78.1422,52.632,31.6621,18.0426,4.4681,0.6775,0.4461,1.4403,1.0285,4.1335,1.5701,0.9377,1.3593,11.267,2.2514,8.8336,4.1747,2.9757,0.7378,3.0892,42.2571,16.354,148.2847,87.6669,35.8923,12.3373,1.8711,1.3278,1.1904,1.6897,10.4347,8.2577,11.242,4.9408,1.9092,8.657,11.2757,1.2996,65.0122,106.1792,636.185,1.1377,295.0825,232.2392,0.5129,99.706,0.3732,1.8451,0.8867,0.4417,0.3205,2.0618,1.8766,2.3916,9.0243,17.9301,5.7867,3.7358,9.0574,1.8744,67.7847,5.012,24.8295,4.6827,57.1365,0.2124,1.5875,3.3419,2.6415,0.7671,0.5368,3.2946,0.1456,0.6357,1.4028,0.326,0.251,0.8514,0.0956
47,ZY7IW45-E14,8.9119,3.4204,1.567,0.3738,0.3796,0.8141,14.0715,11.3099,8.0126,2.7723,0.6124,2.6081,0.5286,1.6139,1.6674,1.4644,0.5259,0.5094,6.3707,4.7595,1.075,69.339,45.993,27.733,15.6429,3.9838,0.5598,0.3493,1.2646,0.951,3.7416,1.4212,0.8306,1.2044,10.1269,1.9966,7.9872,3.7719,2.6898,0.666,2.7121,37.9697,14.34,133.0427,79.444,32.2052,10.9383,1.6678,1.2311,1.1303,1.509,9.4766,7.4381,10.1992,4.4022,1.72,7.7316,10.4106,1.187,59.2018,96.5426,579.8385,1.0697,270.3393,214.8777,0.4764,90.3114,0.3444,1.6504,0.819,0.3595,0.2882,1.8503,1.8159,2.1955,8.3364,16.6225,5.4326,3.4244,8.5443,1.646,63.0058,4.681,23.0775,4.4472,51.9082,0.1998,1.3984,3.0515,2.4181,0.7293,0.509,3.1996,0.1365,0.6508,1.3984,0.3247,0.2556,0.8408,0.0937
48,ZY7IW45-E15,6.1463,2.3214,1.1931,0.2732,0.278,0.5697,10.2939,8.8569,6.0432,2.0819,0.4665,1.8825,0.3624,1.1524,1.3548,1.1445,0.4101,0.3926,4.8698,3.5425,0.8805,54.5631,36.3986,22.6028,12.5988,3.302,0.5063,0.2776,1.0042,0.7065,2.7145,1.0868,0.6295,1.0086,8.15,1.6206,6.4843,3.1184,2.2616,0.5469,2.2935,29.5261,10.7643,107.6852,68.1136,28.5009,9.2902,1.2215,0.905,0.8398,1.173,7.5808,5.916,8.2344,3.7008,1.5747,5.902,7.6857,1.0134,47.3776,79.2229,500.5859,0.9128,235.2117,185.6599,0.4258,78.509,0.289,1.228,0.6304,0.3275,0.2396,1.6128,1.3841,1.9039,7.0732,14.0152,4.7107,3.1053,6.9241,1.2687,52.2203,3.9045,19.2142,3.8905,44.0441,0.1561,1.2949,2.6546,2.2288,0.6488,0.4827,2.9042,0.1237,0.6392,1.218,0.2864,0.2391,0.7913,0.087
49,ZWFDEY0-E11,8.7399,0.4461,0.2047,0.0486,0.0503,0.1421,2.0507,2.0325,1.5835,0.5471,0.0873,0.4091,0.0964,0.2748,0.3123,0.2929,0.0894,0.0947,1.1238,0.6908,0.1944,15.4105,10.613,6.4099,3.8002,0.9223,0.1578,0.0935,0.3448,0.1911,0.7881,0.3011,0.1425,0.2455,2.6509,0.4713,1.9984,1.0455,0.8008,0.1664,0.7279,9.8678,3.0241,44.5215,28.1417,11.2012,4.2068,0.4503,0.3353,0.2484,0.4428,3.0789,2.5594,3.4076,1.6573,0.8395,2.1005,2.7926,0.372,19.5819,37.7545,286.777,0.3757,145.0504,116.9933,0.2719,54.0099,0.1903,0.421,0.2752,0.1203,0.0993,0.7856,0.6702,0.9178,4.2443,8.3481,3.0917,2.3147,3.4109,0.6039,31.9798,2.0004,12.1767,2.2332,32.4622,0.1116,0.8465,1.6597,1.8781,0.6492,0.4754,3.1044,0.173,0.7164,1.6354,0.3712,0.3308,1.0653,0.187
50,ZWFDEY0-E12,41.446,0.4709,0.2097,0.0531,0.0564,0.1314,1.9689,2.2772,1.619,0.5497,0.0882,0.4227,0.1013,0.2749,0.3214,0.2924,0.0997,0.0925,1.1164,0.7545,0.1856,16.2847,11.0273,6.9126,4.2056,1.0091,0.1725,0.1046,0.351,0.1741,0.7846,0.3302,0.1506,0.2497,2.7026,0.4928,2.0187,1.1881,0.841,0.1675,0.8399,10.2257,3.2688,48.7532,32.3651,13.0865,5.0428,0.4347,0.3477,0.253,0.4512,3.197,2.6539,3.5316,1.8687,1.0217,2.125,2.8893,0.4178,20.9951,42.4194,333.7818,0.4211,173.0429,139.3876,0.3395,67.5949,0.2376,0.4512,0.3011,0.1374,0.092,0.8114,0.6724,0.9653,4.6573,9.0332,3.4538,2.7754,3.7144,0.5141,35.3875,2.2306,14.3831,2.4425,39.5679,0.1571,0.9527,1.8079,2.4414,0.835,0.616,4.026,0.2168,0.8914,2.0615,0.4769,0.3362,1.3469,0.2311
51,ZWFDEY0-E13,29.9333,0.4589,0.1876,0.064,0.0539,0.13,1.9643,2.1337,1.6166,0.5175,0.0847,0.4008,0.1103,0.2639,0.3048,0.257,0.1024,0.0886,1.04,0.6874,0.1911,15.3088,10.424,6.4472,3.9162,0.9282,0.1743,0.1044,0.3595,0.1886,0.7977,0.3063,0.1369,0.2694,2.5872,0.4791,1.9712,1.038,0.8159,0.1664,0.7027,10.1566,3.0875,47.0718,30.0479,11.7826,4.6489,0.4328,0.3344,0.2442,0.4235,3.1722,2.6335,3.4528,1.7131,0.9326,2.0859,2.7866,0.3777,20.4118,40.7004,313.0955,0.3708,161.3078,130.8184,0.3334,62.3201,0.2231,0.4668,0.2831,0.1202,0.1108,0.7815,0.6244,0.9297,4.4219,8.8182,3.2746,2.6024,3.7468,0.5687,33.9759,2.1248,13.5716,2.3528,37.2003,0.1453,0.8883,1.7018,2.3252,0.7957,0.5825,3.965,0.2058,0.8637,1.9702,0.4624,0.3516,1.3404,0.2393
52,ZWFDEY0-E15,7.7827,0.4153,0.1804,0.0494,0.0422,0.131,1.9448,1.9938,1.4802,0.5018,0.078,0.3776,0.1043,0.2493,0.2892,0.2602,0.0952,0.1074,1.0232,0.6161,0.1886,14.7276,9.8878,6.2126,3.8221,0.9026,0.1754,0.1061,0.3187,0.1804,0.748,0.2892,0.1269,0.2375,2.531,0.4103,1.9086,1.0255,0.7775,0.1695,0.7702,9.7957,2.9476,46.1236,29.2354,12.096,4.5946,0.3903,0.3046,0.2294,0.4221,2.9648,2.4517,3.303,1.7027,0.986,2.0092,2.6344,0.3726,19.8581,39.076,306.8681,0.3722,163.2767,133.5944,0.2942,64.9957,0.248,0.3971,0.2511,0.1047,0.1038,0.7716,0.6265,0.9348,4.1947,8.4806,3.2115,2.5872,3.493,0.5209,33.7674,2.0214,13.6274,2.2032,37.7015,0.1423,0.8405,1.7327,2.3297,0.8328,0.5164,3.9558,0.2403,0.8899,2.0863,0.4678,0.369,1.4439,0.2643
53,ZWCZHHY-E11,7.7157,0.1765,0.0979,0.0239,0.0243,0.0656,1.076,0.9668,0.9352,0.351,0.0454,0.2753,0.0535,0.1736,0.2131,0.2047,0.0699,0.09,0.7679,0.5031,0.09,10.5545,8.0384,5.02,3.5001,0.8037,0.1543,0.0857,0.277,0.1522,0.4619,0.1803,0.0937,0.1349,1.7889,0.2493,1.5779,0.8718,0.5599,0.0832,0.6994,7.8883,2.4926,38.0597,21.8135,11.4704,4.899,0.3106,0.1929,0.153,0.3615,1.699,1.493,2.0777,1.1198,0.9672,1.5506,2.0584,0.2614,14.9171,30.6446,252.8043,0.2232,152.5866,126.5309,0.2938,65.9427,0.2619,0.3199,0.256,0.0794,0.1026,0.4477,0.3518,0.6301,2.5737,5.1873,2.3896,2.0794,2.5531,0.6074,24.4969,1.6107,11.5225,1.4737,32.2259,0.116,0.7579,0.7478,5.0478,2.0172,1.435,11.8382,0.4023,2.1828,6.2945,0.9176,0.8562,4.3878,1.3993
54,ZWCZHHY-E12,8.2135,0.1914,0.0931,0.0259,0.0268,0.0549,1.1563,1.0531,0.8582,0.3486,0.0527,0.2919,0.0553,0.1677,0.2173,0.212,0.0707,0.1146,0.8617,0.4939,0.1172,11.347,8.4325,5.4149,3.8565,0.8832,0.1774,0.0922,0.3349,0.1558,0.4969,0.2037,0.1102,0.1501,1.9258,0.2621,1.698,0.957,0.6295,0.1181,0.8192,8.091,2.5088,40.6315,24.8477,13.196,5.688,0.3402,0.2164,0.1523,0.3688,1.9311,1.6071,2.2121,1.2248,1.1923,1.6036,2.0957,0.2963,16.096,33.2337,276.8475,0.2621,174.5229,144.9396,0.3218,78.4289,0.2651,0.3389,0.2695,0.083,0.1141,0.4666,0.3573,0.6888,2.918,5.7323,2.716,2.4035,2.605,0.6515,25.748,1.7336,12.4177,1.5145,36.5388,0.1348,0.7577,0.914,5.9035,2.4627,1.6405,14.0823,0.4565,2.3951,7.4101,1.1045,0.9789,5.2104,1.6576
55,ZWCZHHY-E13,8.5153,0.2079,0.1004,0.0301,0.0331,0.0703,1.1376,1.0284,0.8448,0.3645,0.0469,0.2654,0.0641,0.2008,0.199,0.1968,0.0823,0.0969,0.7953,0.4998,0.111,11.416,8.3831,5.4988,3.8569,0.8545,0.1734,0.1168,0.3468,0.1601,0.4896,0.1858,0.1119,0.1539,1.9524,0.2782,1.6547,0.9704,0.636,0.1128,0.7687,8.3336,2.5309,40.8969,25.2108,12.9787,5.8907,0.3556,0.199,0.1601,0.3853,1.9294,1.6856,2.3066,1.2933,1.1801,1.633,2.1111,0.2764,16.1222,33.3024,285.1655,0.261,179.165,148.4721,0.3185,80.9088,0.3123,0.3782,0.2769,0.0801,0.1146,0.4436,0.3773,0.69,2.979,5.8933,2.7565,2.415,2.6879,0.6391,26.0384,1.8011,12.927,1.6091,38.0604,0.1438,0.7851,0.9488,6.3472,2.5937,1.717,14.9607,0.5016,2.5605,7.8333,1.1341,1.0682,5.4864,1.6989
56,ZWCZHHY-E14,10.7332,0.1594,0.0866,0.0276,0.0375,0.0512,1.0207,0.9607,0.7813,0.3538,0.0483,0.2826,0.0629,0.1832,0.2269,0.1994,0.0778,0.1007,0.7339,0.457,0.0957,10.9783,7.9676,5.1662,3.7122,0.7834,0.159,0.0778,0.3263,0.1428,0.462,0.2056,0.1007,0.1153,1.8294,0.2547,1.5614,0.9141,0.5765,0.0987,0.7684,7.9243,2.396,39.5356,24.0067,12.2067,5.4729,0.3172,0.1936,0.1374,0.4009,1.8494,1.4989,2.1516,1.2142,1.0619,1.5834,2.1125,0.2668,15.712,32.6882,273.813,0.2514,170.1915,142.3224,0.3218,75.8726,0.2876,0.3263,0.2702,0.0737,0.1066,0.4371,0.3463,0.7047,2.8568,5.5678,2.7269,2.3194,2.5812,0.6173,24.8634,1.7046,12.3183,1.5027,35.4508,0.1265,0.7264,0.88,5.9429,2.4351,1.5268,13.6507,0.4824,2.3206,7.1912,1.0669,1.0269,5.1532,1.5976
57,ZWCZHHY-E15,9.3489,0.1465,0.0789,0.0196,0.0294,0.0499,0.9548,0.8943,0.7235,0.3181,0.0511,0.2486,0.0593,0.1889,0.2117,0.1838,0.0742,0.0895,0.6838,0.3928,0.0888,9.9504,7.524,4.9405,3.5772,0.7474,0.1492,0.0923,0.2863,0.1265,0.423,0.1728,0.0998,0.1273,1.7576,0.2345,1.4823,0.8813,0.5789,0.1064,0.7435,7.3406,2.2069,37.0631,22.7271,11.7013,5.3148,0.2961,0.1791,0.1398,0.3602,1.7061,1.5231,2.0549,1.1343,1.095,1.4296,1.9119,0.2643,14.3312,30.0882,255.5197,0.2459,162.0858,135.3735,0.3154,73.6285,0.2863,0.313,0.2235,0.0734,0.0935,0.3912,0.3586,0.6555,2.7296,5.2413,2.6452,2.2434,2.3451,0.6217,22.9086,1.5934,11.5977,1.4504,34.2125,0.1123,0.6634,0.9014,5.649,2.2807,1.4819,13.4817,0.4583,2.2674,6.7821,1.0263,1.0223,5.0441,1.5054
58,ZW61YGW-E11,10.5786,0.0193,0.007759103,0.021926748,0.00286519,0.013872279,0.0888,0.0833,0.0745,0.0699,0.013515544,0.042,0.011167873,0.022,0.024,0.0301,0.016471268,0.0221,0.0894,0.0435,0.019497469,1.1611,0.9112,0.9002,0.9209,0.1222,0.0201,0.0222,0.1426,0.0221,0.055,0.0192,0.0189,0.007411202,0.2128,0.0204,0.1964,0.1593,0.0599,0.0179,0.1934,1.4849,0.398,8.0541,3.2373,3.3808,3.1981,0.0438,0.0286,0.0172,0.0635,0.2405,0.2201,0.3065,0.2526,0.6692,0.2973,0.4068,0.0511,3.3872,7.526,71.0578,0.0894,76.3976,75.2448,0.169,69.9045,0.277,0.0365,0.0301,0.00586443,0.0304,0.0745,0.0587,0.1395,0.6032,1.2265,1.0763,1.5527,0.6889,0.1256,7.7193,0.6515,8.2906,0.8072,29.0693,0.0933,0.4515,0.3007,1.3736,0.785,0.3882,3.877,0.373,0.6357,1.5962,0.4168,0.5123,2.003,0.1976
59,ZW61YGW-E12,9.0347,0.0253,0.012908576,0.02875696,0.006467592,0.00408441,0.1216,0.1003,0.0887,0.0762,0.012649549,0.0535,0.007341215,0.0247,0.0246,0.0281,0.013927781,0.0301,0.0854,0.0555,0.0143,1.4443,1.0148,1.0334,1.0649,0.1365,0.021,0.0261,0.1639,0.021,0.0681,0.0288,0.011578737,0.006125736,0.2798,0.0268,0.2351,0.2178,0.0959,0.0199,0.2374,1.8291,0.4827,9.709,3.8401,3.7926,3.5884,0.0481,0.0393,0.0268,0.0772,0.3242,0.2808,0.378,0.3333,0.7638,0.3855,0.4837,0.0569,4.1899,9.1085,83.8756,0.1036,90.5539,89.1959,0.2161,82.7949,0.2974,0.0522,0.0369,0.023058645,0.04,0.0898,0.0796,0.1714,0.7032,1.4263,1.3342,1.7373,0.8211,0.1853,8.8626,0.7638,9.6091,0.9999,33.1751,0.1077,0.4932,0.3794,1.7444,0.9338,0.4559,4.9094,0.4474,0.7398,1.9419,0.4949,0.6158,2.4113,0.2622
60,ZW61YGW-E13,10.2507,0.0155,0.020924713,0.008276816,0.031810498,0.020068777,0.0784,0.0775,0.083,0.0673,0.005557301,0.0309,0.013412497,0.026848168,0.0223,0.0301,0.016367814,0.0259,0.0804,0.044,0.001764543,1.1501,0.8629,0.9236,0.9171,0.1205,0.0263,0.0253,0.1451,0.0241,0.0571,0.0214,0.017905478,0.015779181,0.233,0.0221,0.2173,0.1933,0.0745,0.0164,0.2015,1.6543,0.4411,8.8317,3.4451,3.283,3.1553,0.0427,0.0281,0.018004009,0.0853,0.2997,0.2439,0.3348,0.2869,0.6798,0.3243,0.4756,0.0561,3.7612,8.3974,78.0251,0.1073,82.0529,81.218,0.1871,74.4074,0.2905,0.0394,0.0354,0.013006058,0.0301,0.0909,0.0686,0.1749,0.64,1.3221,1.2312,1.6559,0.7687,0.1792,8.1083,0.6863,8.833,0.924,29.9408,0.088,0.4214,0.3328,1.589,0.8521,0.3853,4.5073,0.408,0.6548,1.759,0.4411,0.5504,2.1634,0.2393
61,ZW61YGW-E14,14.1381,0.0303,0.013867523,0.014264381,0.006958217,0.034159144,0.124,0.0946,0.0872,0.0701,0.009877107,0.0408,0.015138202,0.0186,0.0267,0.0313,0.01527031,0.0319,0.0815,0.0496,0.013256769,1.1282,0.819,0.821,0.9014,0.0983,0.0237,0.0282,0.1186,0.0245,0.0636,0.0299,0.012164687,0.004402695,0.218,0.0245,0.1818,0.1915,0.0604,0.006342162,0.1852,1.6418,0.4528,8.3533,3.1567,2.8991,2.8338,0.0493,0.0285,0.0213,0.0769,0.2605,0.2348,0.3146,0.269,0.6195,0.3522,0.4981,0.053,3.5041,7.7919,71.6359,0.0952,75.4894,74.5098,0.1701,68.8031,0.2628,0.0536,0.0322,0.004416443,0.0366,0.0761,0.0658,0.1604,0.6238,1.2399,1.112,1.5104,0.6885,0.1456,7.4796,0.6555,8.0459,0.8347,27.2758,0.0938,0.4161,0.3232,1.4782,0.8016,0.3839,4.4961,0.3816,0.5948,1.7817,0.4149,0.4999,2.171,0.2323
62,ZW61YGW-E15,9.9165,0.0268,0.010241592,0.003778373,0.005606357,0.030530074,0.1203,0.0886,0.0826,0.0836,0.007891006,0.0512,0.0187,0.0254,0.0304,0.0337,0.0162,0.0284,0.0839,0.0506,0.009787565,1.2807,1.0123,1.0613,1.1022,0.1395,0.024,0.0281,0.157,0.0233,0.073,0.0241,0.0176,0.0176,0.2654,0.0271,0.231,0.2234,0.0787,0.0185,0.232,1.8836,0.5136,9.9611,3.7093,3.5995,3.5794,0.0555,0.0373,0.0271,0.08,0.2991,0.2558,0.3897,0.2872,0.7532,0.3893,0.5086,0.0492,3.9615,8.8027,82.5197,0.1114,89.9268,89.2335,0.2016,86.5991,0.3394,0.0473,0.0321,0.017395021,0.039,0.0803,0.0664,0.1791,0.6759,1.3766,1.3227,1.7821,0.7816,0.156,8.3198,0.6765,9.2489,0.9386,31.7855,0.0972,0.4287,0.391,1.7844,0.9737,0.4379,4.8373,0.4521,0.6868,1.869,0.4502,0.6243,2.2779,0.2634
63,ZVNCGHM-E11,8.9519,0.341,0.1243,0.0573,0.0308,0.0932,1.022,0.9545,1.0656,0.6501,0.0425,0.2818,0.0522,0.1255,0.1267,0.1941,0.0752,0.1185,0.5616,0.4054,0.0756,5.8574,5.2045,3.6264,3.4888,0.573,0.0451,0.1516,0.5819,0.1341,0.3886,0.1575,0.0861,0.108,1.4164,0.1341,1.3045,0.7936,0.1855,0.0741,0.9007,6.3146,1.9578,29.9728,6.914,8.3647,4.9613,0.2198,0.1501,0.12,0.3469,1.2621,1.0972,1.5552,0.9265,1.3856,1.248,1.6444,0.1161,12.9273,24.8876,199.681,0.2381,149.9882,145.2912,0.364,96.6184,0.4011,0.198,0.1271,0.0287,0.0811,0.3574,0.3103,0.5733,2.3113,4.3579,2.8636,2.6044,2.9669,0.7811,29.7039,1.5435,20.8956,1.4994,70.5223,0.244,1.3572,0.9647,2.1328,0.6883,0.4112,3.2502,0.2459,0.8025,1.8373,0.4128,0.4782,1.6292,0.1068
64,ZVNCGHM-E12,5.3998,0.1859,0.072,0.0293,0.013483228,0.0591,0.6816,0.6561,0.7247,0.4266,0.0312,0.2036,0.0509,0.1234,0.1078,0.1626,0.0751,0.11,0.4879,0.2907,0.072,5.2747,4.5565,3.3452,3.0726,0.5116,0.041,0.0962,0.4788,0.1156,0.3188,0.1091,0.0738,0.0833,1.3528,0.1324,1.3148,0.817,0.2385,0.0776,0.9067,5.9032,1.6819,30.1908,7.5265,7.7991,4.8908,0.1717,0.1229,0.1044,0.3309,1.1979,1.0965,1.5857,0.8739,1.4589,1.0909,1.4472,0.1074,11.9091,24.338,208.1159,0.2679,161.8898,157.7102,0.336,106.3982,0.4046,0.1816,0.1247,0.0304,0.082,0.3472,0.2718,0.5043,2.2983,4.2602,2.9721,2.7193,2.3138,0.6492,24.1176,1.5231,18.0142,1.5943,63.7876,0.2209,1.1233,1.0819,2.4191,0.7618,0.3533,3.4876,0.2454,0.7411,1.6616,0.3684,0.4706,1.4589,0.1186
65,ZVNCGHM-E13,7.9946,0.1257,0.0627,0.0251,0.040613671,0.0492,0.5788,0.5296,0.5726,0.3708,0.0251,0.1661,0.0401,0.0834,0.075,0.1195,0.0386,0.0852,0.3715,0.2772,0.0517,4.2287,3.7414,2.6744,2.4806,0.3839,0.035,0.0805,0.3522,0.0911,0.2637,0.0911,0.0681,0.0725,1.1114,0.114,1.0906,0.6433,0.1876,0.0583,0.7293,4.8203,1.4243,24.8166,6.108,6.257,3.9126,0.1501,0.0954,0.086,0.2714,1.0564,0.9391,1.3059,0.7201,1.1831,0.9307,1.2527,0.0984,9.8417,20.2407,174.9607,0.1898,133.8793,130.3893,0.2998,84.5065,0.3752,0.1439,0.1016,0.0271,0.0663,0.2951,0.2222,0.4269,1.9743,3.5323,2.4424,2.2566,2.0534,0.6236,20.8151,1.2975,15.227,1.3019,52.4187,0.185,0.9467,0.9416,1.9142,0.6109,0.3213,2.8445,0.1945,0.6284,1.3077,0.3359,0.3963,1.1853,0.098
66,ZVNCGHM-E14,47.2238,0.1502,0.0598,0.0474,0.0244,0.0458,0.7319,0.6112,0.5843,0.328,0.0323,0.1373,0.0383,0.0921,0.0878,0.126,0.049,0.0765,0.3565,0.2558,0.0587,3.8936,3.5635,2.4417,2.3421,0.4034,0.0419,0.0883,0.3759,0.1099,0.2617,0.0899,0.0851,0.0614,1.048,0.1034,1.0167,0.6457,0.1659,0.0576,0.6963,4.542,1.3415,23.0641,5.5582,5.9448,3.5457,0.1497,0.1158,0.0991,0.216,0.957,0.9058,1.1799,0.8229,1.1891,0.9575,1.328,0.0926,9.1281,19.1232,166.2883,0.1831,127.8046,123.519,0.2795,83.0203,0.357,0.1535,0.1131,0.021071165,0.0727,0.2919,0.2208,0.4131,1.8956,3.5494,2.3378,2.1261,2.0206,0.5827,20.511,1.2672,15.2162,1.3054,51.0639,0.1836,0.8934,0.8848,1.9586,0.6225,0.3263,2.9307,0.2116,0.6904,1.3668,0.3274,0.3894,1.2709,0.0975
67,ZVNCGHM-E15,5.397,0.1002,0.0501,0.049887846,0.0233,0.0384,0.4248,0.4244,0.4734,0.2792,0.0322,0.1382,0.0346,0.0777,0.0711,0.1196,0.0433,0.0734,0.2788,0.2151,0.0441,3.5769,3.093,2.3032,2.1684,0.3553,0.0326,0.0699,0.3553,0.0839,0.2256,0.0746,0.0625,0.0691,0.9192,0.0975,0.9273,0.5592,0.2015,0.0419,0.6543,4.0394,1.1964,21.0253,5.3857,5.6156,3.4996,0.1235,0.1099,0.066,0.2435,0.8986,0.8139,1.1436,0.6369,1.1071,0.8163,1.0267,0.0982,8.5122,17.6737,154.4886,0.1689,118.7364,115.1289,0.2474,76.5293,0.3079,0.1212,0.0901,0.0173,0.0633,0.2559,0.1887,0.3712,1.829,3.3194,2.1218,2.0251,1.7083,0.5359,17.5051,1.1366,13.065,1.2361,44.9554,0.1522,0.8089,0.8792,1.7331,0.5584,0.2959,2.5074,0.1891,0.5848,1.1891,0.2827,0.3433,1.0889,0.0979
68,ZVM4N7A-E11,30.9773,1.6307,0.8382,0.2326,0.1925,0.452,6.452,6.079,5.4903,2.0257,0.2878,1.2495,0.2213,0.8909,0.773,0.9887,0.3718,0.427,3.1473,2.3185,0.4984,37.2351,29.5605,16.9091,11.8031,2.5712,0.3292,0.2671,0.9661,0.585,1.7517,0.6683,0.4815,0.6295,6.0715,0.8502,5.6997,2.4445,1.3179,0.3323,2.2439,20.1749,7.1166,87.9887,42.8978,22.4972,8.4627,0.8408,0.5956,0.5705,1.0257,5.005,3.9649,5.8132,2.531,1.5022,4.0708,5.5636,0.5912,35.511,63.716,455.7761,0.6389,231.9021,191.3617,0.4345,83.7511,0.3812,0.8796,0.4433,0.1555,0.1781,1.0721,0.9824,1.6132,5.1053,10.2915,4.1649,2.8382,6.7674,1.3856,53.7292,4.0897,23.2897,3.1611,52.2408,0.185,1.5962,1.4677,3.4715,1.3091,0.6734,6.5812,0.2282,1.2201,3.6502,0.5944,0.4821,2.2984,0.3185
